3098,-116.015258789,385,501.015258789
3110,-6.48461914062,239,245.484619141
3111,-43.1221923828,486,529.122192383
3112,2.35907745361,109,106.640922546
3113,0.86824798584,35,34.1317520142
3114,-430.216064453,1307,1737.21606445
3115,-2.95640563965,62,64.9564056396
3116,-19.1705627441,169,188.170562744
3117,134.045837402,440,305.954162598
3118,90.6014709473,188,97.3985290527
3119,-38.016418457,545,583.016418457
3120,28.5269775391,183,154.473022461
3121,-48.0483703613,130,178.048370361
3122,43.8267822266,278,234.173217773
3123,-181.471069336,750,931.471069336
3124,42.7292633057,140,97.2707366943
3125,-21.8545532227,263,284.854553223
3126,160.882080078,2167,2006.11791992
3127,-8.80419921875,185,193.804199219
3128,-19.0137634277,124,143.013763428
3129,3.95638275146,96,92.0436172485
3130,-19.3310546875,161,180.331054688
3131,-7.6323890686,46,53.6323890686
3132,549.378051758,1456,906.621948242
3133,23.0668334961,177,153.933166504
3134,-6.59825897217,41,47.5982589722
3135,10.3441467285,208,197.655853271
3136,-21.0446166992,175,196.044616699
3137,-479.203430176,11,490.203430176
3138,-4.45077514648,202,206.450775146
3139,-13.279876709,136,149.279876709
3140,2.3684463501,82,79.6315536499
3141,4.42651367188,867,862.573486328
3142,20.8977355957,469,448.102264404
3143,-72.4412078857,0,72.4412078857
3144,3.12531852722,26,22.8746814728
3145,-146.147125244,357,503.147125244
3146,-204.249023438,5951,6155.24902344
3147,-3.22713470459,97,100.227134705
3148,-3.28567123413,56,59.2856712341
3149,13.1378936768,118,104.862106323
3150,-5.48192453384,0,5.48192453384
3151,11.4910583496,59,47.5089416504
3152,-181.911132812,1023,1204.91113281
3153,-0.6022605896,21,21.6022605896
3154,-142.95223999,5,147.95223999
3155,0.0,0,0.0
3156,-351.69140625,2407,2758.69140625
3157,-1.27168273926,23,24.2716827393
3158,10.3611907959,126,115.638809204
3159,6.09635925293,87,80.9036407471
3160,-94.8954467773,214,308.895446777
3161,374.997070312,3588,3213.00292969
3162,2.01504516602,164,161.984954834
3163,-42.1519927979,155,197.151992798
3164,28.8452148438,602,573.154785156
3165,33.1338806152,187,153.866119385
3166,-0.238754272461,190,190.238754272
3167,-5.71616363525,100,105.716163635
3168,0.62410736084,58,57.3758926392
3170,-1.75994873047,25,26.7599487305
3171,111.825660706,187,75.1743392944
3172,3.57585144043,98,94.4241485596
3173,54.3575439453,981,926.642456055
3174,3.71220397949,26,22.2877960205
3175,17.8381652832,189,171.161834717
3176,-5.21484375,1505,1510.21484375
3177,-5.38238525391,292,297.382385254
3178,-12.2664031982,70,82.2664031982
3179,30.124206543,292,261.875793457
3180,249.450439453,1977,1727.54956055
3181,-46.229133606,0,46.229133606
3182,-5.52667236328,157,162.526672363
3183,-27.7813720703,279,306.78137207
3184,-87.0561523438,490,577.056152344
3185,51.5181274414,1003,951.481872559
3186,-11.6346740723,105,116.634674072
3187,-179.677703857,0,179.677703857
3188,-47.0346794128,0,47.0346794128
3189,7.07526397705,81,73.9247360229
3190,-39.9833374023,224,263.983337402
3191,-18.4224243164,122,140.422424316
3192,12.228225708,140,127.771774292
3193,68.3542175293,235,166.645782471
3194,547.12109375,3583,3035.87890625
3195,-66.9178466797,494,560.91784668
3196,-14.2813720703,146,160.28137207
3197,-88.707611084,349,437.707611084
3198,11.5768890381,64,52.4231109619
3199,-10.9907989502,165,175.99079895
3200,19.7808876038,53,33.2191123962
3201,3.56307983398,56,52.436920166
3202,0.705410003662,21,20.2945899963
3203,-41.4549560547,243,284.454956055
3204,136.497558594,888,751.502441406
3205,-584.177246094,3470,4054.17724609
3206,-21.7943572998,147,168.7943573
3207,-10.684967041,84,94.684967041
3208,-7.48107147217,38,45.4810714722
3209,-11.6242218018,157,168.624221802
3210,-37.0254516602,258,295.02545166
3211,45.6596679688,1101,1055.34033203
3212,-1.45910644531,112,113.459106445
3213,5.83165359497,57,51.168346405
3214,-359.573974609,1202,1561.57397461
3215,-0.0025634765625,27,27.0025634766
3216,-1.56072235107,54,55.5607223511
3217,-333.517456055,805,1138.51745605
3218,0.108894348145,95,94.8911056519
3219,-69.7928466797,86,155.79284668
3220,-23.176940918,956,979.176940918
3221,-5.01194000244,15,20.0119400024
3222,1.98175239563,20,18.0182476044
3223,-6.00677490234,280,286.006774902
3224,-6.41738891602,216,222.417388916
3225,-2.35863494873,33,35.3586349487
3226,-20.7374572754,423,443.737457275
3227,-21.5194091797,359,380.51940918
3228,-6.24669647217,33,39.2466964722
3229,-291.867797852,894,1185.86779785
3230,-52.478515625,232,284.478515625
3231,-19.322479248,309,328.322479248
3232,-30.8315124512,278,308.831512451
3233,-163.465820312,1449,1612.46582031
3234,8013.265625,12924,4910.734375
3235,-21.2221984863,103,124.222198486
3236,21.4309082031,172,150.569091797
3237,-27.2977142334,88,115.297714233
3238,-231.931640625,1081,1312.93164062
3239,-2.26979827881,48,50.2697982788
3240,-130.006164551,815,945.006164551
3241,3.87646579742,16,12.1235342026
3242,-32.6038513184,275,307.603851318
3243,-91.0871276855,398,489.087127686
3244,82.0386352539,524,441.961364746
3245,-175.130126953,1748,1923.13012695
3246,-2.93726491928,0,2.93726491928
3247,-26.8737182617,255,281.873718262
3248,-176.639648438,1531,1707.63964844
3249,699.516021729,993,293.483978271
3250,-205.840332031,1270,1475.84033203
3251,-62.0695800781,280,342.069580078
3252,-224.436889648,407,631.436889648
3253,-16.5223236084,56,72.5223236084
3254,0.0305557250977,15,14.9694442749
3255,7.70336914062,294,286.296630859
3256,46.8211517334,233,186.178848267
3257,-50.4755401611,145,195.475540161
3258,-63.4087524414,381,444.408752441
3259,0.0,0,0.0
3260,0.829300880432,11,10.1706991196
3261,-307.04107666,373,680.04107666
3262,5.3572845459,214,208.642715454
3263,9.29057312012,44,34.7094268799
3264,76.1820983887,576,499.817901611
3265,3.00970458984,269,265.99029541
3266,46.2148742676,493,446.785125732
3267,-14.106010437,83,97.106010437
3268,24.2481689453,873,848.751831055
3269,2.13272857666,35,32.8672714233
3270,-76.3968505859,566,642.396850586
3271,-98.6975097656,424,522.697509766
3272,-3.87040519714,0,3.87040519714
3273,576.657226562,2535,1958.34277344
3274,-0.159448623657,4,4.15944862366
3275,10.987991333,105,94.012008667
3276,2.93871688843,25,22.0612831116
3277,4.3172454834,97,92.6827545166
3278,2.27866744995,33,30.72133255
3279,-56.9739379883,118,174.973937988
3280,-259.644470215,0,259.644470215
3281,-0.822326660156,428,428.82232666
3282,-0.784972190857,9,9.78497219086
3283,9.1506652832,115,105.849334717
3284,16.952545166,89,72.047454834
3285,-12.4209594727,254,266.420959473
3286,-9.81265258789,248,257.812652588
3287,154.203430176,261,106.796569824
3288,-0.169738769531,109,109.16973877
3289,-0.136169433594,222,222.136169434
3290,-117.412780762,580,697.412780762
3291,-14.8181838989,89,103.818183899
3292,29.3559570312,294,264.644042969
3293,-23.2393188477,243,266.239318848
3294,-16.5665893555,371,387.566589355
3295,-70.9077758789,208,278.907775879
3296,12.7874755859,195,182.212524414
3297,7.70513153076,29,21.2948684692
3298,-9.16653442383,60,69.1665344238
3299,-48.114074707,439,487.114074707
3300,0.105701446533,17,16.8942985535
3301,-10.7491836548,117,127.749183655
3302,27.5989990234,147,119.401000977
3303,-106.822265625,1357,1463.82226562
3304,107.364868164,622,514.635131836
3305,1.10578918457,153,151.894210815
3306,-0.445705413818,28,28.4457054138
3307,-42.5914916992,235,277.591491699
3308,2.40490722656,904,901.595092773
3309,0.0,0,0.0
3310,-3.14164733887,180,183.141647339
3311,-489.432678223,221,710.432678223
3312,2.00706481934,94,91.9929351807
3313,2.19479370117,343,340.805206299
3314,5.8332824707,157,151.166717529
3315,-155.906311035,832,987.906311035
3316,82.4283447266,405,322.571655273
3317,-1.26002883911,39,40.2600288391
3318,-0.957885742188,504,504.957885742
3319,-190.544494629,0,190.544494629
3320,56.3196716309,491,434.680328369
3321,260.460571289,1088,827.539428711
3322,-152.353912354,331,483.353912354
3323,-246.235473633,1186,1432.23547363
3324,37.0609893799,111,73.9390106201
3325,4.83597564697,75,70.164024353
3326,6.18817138672,164,157.811828613
3327,39.6809997559,296,256.319000244
3328,-48.3657836914,451,499.365783691
3329,0.975975036621,60,59.0240249634
3330,2.97471618652,107,104.025283813
3331,-3.9440612793,127,130.944061279
3332,-4.03245544434,129,133.032455444
3333,-84.915222168,384,468.915222168
3334,10.2311134338,51,40.7688865662
3335,-2.59406900406,0,2.59406900406
3336,-29.0314788818,125,154.031478882
3337,-185.973632812,1710,1895.97363281
3338,-9.35620117188,555,564.356201172
3339,6.55134773254,30,23.4486522675
3340,24.8171691895,108,83.1828308105
3341,-24.8435058594,242,266.843505859
3342,1.46597862244,17,15.5340213776
3343,-18.2857055664,167,185.285705566
3344,-1.39375686646,13,14.3937568665
3345,9.41934204102,151,141.580657959
3346,0.0,0,0.0
3347,20.8138427734,573,552.186157227
3348,-335.906005859,0,335.906005859
3349,-186.809448242,786,972.809448242
3350,-25.4498977661,44,69.4498977661
3351,-7.12565612793,125,132.125656128
3352,8.25611495972,26,17.7438850403
3353,1992.27197266,7122,5129.72802734
